## Data from seed predation experiment of
## Duncan, R. S. & Duncan, V. E. (2000) 
## Forest Succession and Distance from Forest Edge in an Afro-Tropical Grassland 
## Biotropica, 32:33--41
## At each station, 5 seeds of one of 8 species were placed
## Approximately once per week for 8 months, the number of seeds remaining were observed.
## Each station was located in an abandoned agricultural field 
## at one of two distances from the forest edge: (10m and 25m)
##    'seeds' records the number of seeds present
##    'available' equals 'seeds' at the previous timepoint
##    'taken' is the number of seeds presumably devoured by seed predators
##    'tcum' is the time (in da) since the beginning of the experiment
##    'tint' is the duration of the interval since the last observation
"station" "dist" "species" "date" "seeds" "tcum" "tint" "taken" "available"
"56" "10" "mmu" 1999-03-25 5 0 NA NA NA
"56" "10" "mmu" 1999-03-28 0 3 3 5 5
"56" "10" "mmu" 1999-04-04 0 10 7 0 0
"56" "10" "mmu" 1999-04-11 0 17 7 0 0
"56" "10" "mmu" 1999-04-18 0 24 7 0 0
"56" "10" "mmu" 1999-04-25 0 31 7 0 0
"56" "10" "mmu" 1999-05-03 0 39 8 0 0
"56" "10" "mmu" 1999-05-10 0 46 7 0 0
"56" "10" "mmu" 1999-05-17 0 53 7 0 0
"56" "10" "mmu" 1999-05-24 0 60 7 0 0
"56" "10" "mmu" 1999-05-31 0 67 7 0 0
"56" "10" "mmu" 1999-06-07 0 74 7 0 0
"56" "10" "mmu" 1999-06-13 0 80 6 0 0
"56" "10" "mmu" 1999-06-20 0 87 7 0 0
"56" "10" "mmu" 1999-06-27 0 94 7 0 0
"56" "10" "mmu" 1999-07-05 0 102 8 0 0
"56" "10" "mmu" 1999-07-11 0 108 6 0 0
"56" "10" "mmu" 1999-07-18 0 115 7 0 0
"56" "10" "mmu" 1999-07-25 0 122 7 0 0
"56" "10" "mmu" 1999-08-01 0 129 7 0 0
"56" "10" "mmu" 1999-08-08 0 136 7 0 0
"56" "10" "mmu" 1999-08-15 0 143 7 0 0
"56" "10" "mmu" 1999-08-22 0 150 7 0 0
"56" "10" "mmu" 1999-08-30 0 158 8 0 0
"56" "10" "mmu" 1999-09-05 0 164 6 0 0
"56" "10" "mmu" 1999-09-15 0 174 10 0 0
"56" "10" "mmu" 1999-09-19 0 178 4 0 0
"56" "10" "mmu" 1999-09-28 0 187 9 0 0
"56" "10" "mmu" 1999-10-03 0 192 5 0 0
"56" "10" "mmu" 1999-10-12 0 201 9 0 0
"56" "10" "mmu" 1999-10-19 0 208 7 0 0
"56" "10" "mmu" 1999-10-26 0 215 7 0 0
"56" "10" "mmu" 1999-10-31 0 220 5 0 0
"56" "10" "mmu" 1999-11-07 0 227 7 0 0
"56" "10" "mmu" 1999-11-14 0 234 7 0 0
"56" "10" "mmu" 1999-11-21 0 241 7 0 0
"56" "10" "mmu" 1999-11-28 0 248 7 0 0
"57" "10" "psd" 1999-03-25 5 0 NA NA NA
"57" "10" "psd" 1999-03-28 5 3 3 0 5
"57" "10" "psd" 1999-04-04 1 10 7 4 5
"57" "10" "psd" 1999-04-11 1 17 7 0 1
"57" "10" "psd" 1999-04-18 0 24 7 1 1
"57" "10" "psd" 1999-04-25 0 31 7 0 0
"57" "10" "psd" 1999-05-03 0 39 8 0 0
"57" "10" "psd" 1999-05-10 0 46 7 0 0
"57" "10" "psd" 1999-05-17 0 53 7 0 0
"57" "10" "psd" 1999-05-24 0 60 7 0 0
"57" "10" "psd" 1999-05-31 0 67 7 0 0
"57" "10" "psd" 1999-06-07 0 74 7 0 0
"57" "10" "psd" 1999-06-13 0 80 6 0 0
"57" "10" "psd" 1999-06-20 0 87 7 0 0
"57" "10" "psd" 1999-06-27 0 94 7 0 0
"57" "10" "psd" 1999-07-05 0 102 8 0 0
"57" "10" "psd" 1999-07-11 0 108 6 0 0
"57" "10" "psd" 1999-07-18 0 115 7 0 0
"57" "10" "psd" 1999-07-25 0 122 7 0 0
"57" "10" "psd" 1999-08-01 0 129 7 0 0
"57" "10" "psd" 1999-08-08 0 136 7 0 0
"57" "10" "psd" 1999-08-15 0 143 7 0 0
"57" "10" "psd" 1999-08-22 0 150 7 0 0
"57" "10" "psd" 1999-08-30 0 158 8 0 0
"57" "10" "psd" 1999-09-05 0 164 6 0 0
"57" "10" "psd" 1999-09-15 0 174 10 0 0
"57" "10" "psd" 1999-09-19 0 178 4 0 0
"57" "10" "psd" 1999-09-28 0 187 9 0 0
"57" "10" "psd" 1999-10-03 0 192 5 0 0
"57" "10" "psd" 1999-10-12 0 201 9 0 0
"57" "10" "psd" 1999-10-19 0 208 7 0 0
"57" "10" "psd" 1999-10-26 0 215 7 0 0
"57" "10" "psd" 1999-10-31 0 220 5 0 0
"57" "10" "psd" 1999-11-07 0 227 7 0 0
"57" "10" "psd" 1999-11-14 0 234 7 0 0
"57" "10" "psd" 1999-11-21 0 241 7 0 0
"57" "10" "psd" 1999-11-28 0 248 7 0 0
"58" "10" "uva" 1999-03-25 5 0 NA NA NA
"58" "10" "uva" 1999-03-28 0 3 3 5 5
"58" "10" "uva" 1999-04-04 0 10 7 0 0
"58" "10" "uva" 1999-04-11 0 17 7 0 0
"58" "10" "uva" 1999-04-18 0 24 7 0 0
"58" "10" "uva" 1999-04-25 0 31 7 0 0
"58" "10" "uva" 1999-05-03 0 39 8 0 0
"58" "10" "uva" 1999-05-10 0 46 7 0 0
"58" "10" "uva" 1999-05-17 0 53 7 0 0
"58" "10" "uva" 1999-05-24 0 60 7 0 0
"58" "10" "uva" 1999-05-31 0 67 7 0 0
"58" "10" "uva" 1999-06-07 0 74 7 0 0
"58" "10" "uva" 1999-06-13 0 80 6 0 0
"58" "10" "uva" 1999-06-20 0 87 7 0 0
"58" "10" "uva" 1999-06-27 0 94 7 0 0
"58" "10" "uva" 1999-07-05 0 102 8 0 0
"58" "10" "uva" 1999-07-11 0 108 6 0 0
"58" "10" "uva" 1999-07-18 0 115 7 0 0
"58" "10" "uva" 1999-07-25 0 122 7 0 0
"58" "10" "uva" 1999-08-01 0 129 7 0 0
"58" "10" "uva" 1999-08-08 0 136 7 0 0
"58" "10" "uva" 1999-08-15 0 143 7 0 0
"58" "10" "uva" 1999-08-22 0 150 7 0 0
"58" "10" "uva" 1999-08-30 0 158 8 0 0
"58" "10" "uva" 1999-09-05 0 164 6 0 0
"58" "10" "uva" 1999-09-15 0 174 10 0 0
"58" "10" "uva" 1999-09-19 0 178 4 0 0
"58" "10" "uva" 1999-09-28 0 187 9 0 0
"58" "10" "uva" 1999-10-03 0 192 5 0 0
"58" "10" "uva" 1999-10-12 0 201 9 0 0
"58" "10" "uva" 1999-10-19 0 208 7 0 0
"58" "10" "uva" 1999-10-26 0 215 7 0 0
"58" "10" "uva" 1999-10-31 0 220 5 0 0
"58" "10" "uva" 1999-11-07 0 227 7 0 0
"58" "10" "uva" 1999-11-14 0 234 7 0 0
"58" "10" "uva" 1999-11-21 0 241 7 0 0
"58" "10" "uva" 1999-11-28 0 248 7 0 0
"59" "10" "pol" 1999-03-25 0 0 NA NA NA
"59" "10" "pol" 1999-03-28 0 3 3 0 0
"59" "10" "pol" 1999-04-04 0 10 7 0 0
"59" "10" "pol" 1999-04-11 0 17 7 0 0
"59" "10" "pol" 1999-04-18 0 24 7 0 0
"59" "10" "pol" 1999-04-25 0 31 7 0 0
"59" "10" "pol" 1999-05-03 0 39 8 0 0
"59" "10" "pol" 1999-05-10 0 46 7 0 0
"59" "10" "pol" 1999-05-17 0 53 7 0 0
"59" "10" "pol" 1999-05-24 0 60 7 0 0
"59" "10" "pol" 1999-05-31 0 67 7 0 0
"59" "10" "pol" 1999-06-07 0 74 7 0 0
"59" "10" "pol" 1999-06-13 0 80 6 0 0
"59" "10" "pol" 1999-06-20 0 87 7 0 0
"59" "10" "pol" 1999-06-27 0 94 7 0 0
"59" "10" "pol" 1999-07-05 0 102 8 0 0
"59" "10" "pol" 1999-07-11 0 108 6 0 0
"59" "10" "pol" 1999-07-18 0 115 7 0 0
"59" "10" "pol" 1999-07-25 0 122 7 0 0
"59" "10" "pol" 1999-08-01 0 129 7 0 0
"59" "10" "pol" 1999-08-08 0 136 7 0 0
"59" "10" "pol" 1999-08-15 0 143 7 0 0
"59" "10" "pol" 1999-08-22 0 150 7 0 0
"59" "10" "pol" 1999-08-30 0 158 8 0 0
"59" "10" "pol" 1999-09-05 0 164 6 0 0
"59" "10" "pol" 1999-09-15 0 174 10 0 0
"59" "10" "pol" 1999-09-19 0 178 4 0 0
"59" "10" "pol" 1999-09-28 0 187 9 0 0
"59" "10" "pol" 1999-10-03 0 192 5 0 0
"59" "10" "pol" 1999-10-12 0 201 9 0 0
"59" "10" "pol" 1999-10-19 0 208 7 0 0
"59" "10" "pol" 1999-10-26 0 215 7 0 0
"59" "10" "pol" 1999-10-31 0 220 5 0 0
"59" "10" "pol" 1999-11-07 0 227 7 0 0
"59" "10" "pol" 1999-11-14 0 234 7 0 0
"59" "10" "pol" 1999-11-21 0 241 7 0 0
"59" "10" "pol" 1999-11-28 0 248 7 0 0
"60" "10" "dio" 1999-03-25 5 0 NA NA NA
"60" "10" "dio" 1999-03-28 0 3 3 5 5
"60" "10" "dio" 1999-04-04 0 10 7 0 0
"60" "10" "dio" 1999-04-11 0 17 7 0 0
"60" "10" "dio" 1999-04-18 0 24 7 0 0
"60" "10" "dio" 1999-04-25 0 31 7 0 0
"60" "10" "dio" 1999-05-03 0 39 8 0 0
"60" "10" "dio" 1999-05-10 0 46 7 0 0
"60" "10" "dio" 1999-05-17 0 53 7 0 0
"60" "10" "dio" 1999-05-24 0 60 7 0 0
"60" "10" "dio" 1999-05-31 0 67 7 0 0
"60" "10" "dio" 1999-06-07 0 74 7 0 0
"60" "10" "dio" 1999-06-13 0 80 6 0 0
"60" "10" "dio" 1999-06-20 0 87 7 0 0
"60" "10" "dio" 1999-06-27 0 94 7 0 0
"60" "10" "dio" 1999-07-05 0 102 8 0 0
"60" "10" "dio" 1999-07-11 0 108 6 0 0
"60" "10" "dio" 1999-07-18 0 115 7 0 0
"60" "10" "dio" 1999-07-25 0 122 7 0 0
"60" "10" "dio" 1999-08-01 0 129 7 0 0
"60" "10" "dio" 1999-08-08 0 136 7 0 0
"60" "10" "dio" 1999-08-15 0 143 7 0 0
"60" "10" "dio" 1999-08-22 0 150 7 0 0
"60" "10" "dio" 1999-08-30 0 158 8 0 0
"60" "10" "dio" 1999-09-05 0 164 6 0 0
"60" "10" "dio" 1999-09-15 0 174 10 0 0
"60" "10" "dio" 1999-09-19 0 178 4 0 0
"60" "10" "dio" 1999-09-28 0 187 9 0 0
"60" "10" "dio" 1999-10-03 0 192 5 0 0
"60" "10" "dio" 1999-10-12 0 201 9 0 0
"60" "10" "dio" 1999-10-19 0 208 7 0 0
"60" "10" "dio" 1999-10-26 0 215 7 0 0
"60" "10" "dio" 1999-10-31 0 220 5 0 0
"60" "10" "dio" 1999-11-07 0 227 7 0 0
"60" "10" "dio" 1999-11-14 0 234 7 0 0
"60" "10" "dio" 1999-11-21 0 241 7 0 0
"60" "10" "dio" 1999-11-28 0 248 7 0 0
"61" "10" "cor" 1999-03-25 5 0 NA NA NA
"61" "10" "cor" 1999-03-28 0 3 3 5 5
"61" "10" "cor" 1999-04-04 0 10 7 0 0
"61" "10" "cor" 1999-04-11 0 17 7 0 0
"61" "10" "cor" 1999-04-18 0 24 7 0 0
"61" "10" "cor" 1999-04-25 0 31 7 0 0
"61" "10" "cor" 1999-05-03 0 39 8 0 0
"61" "10" "cor" 1999-05-10 0 46 7 0 0
"61" "10" "cor" 1999-05-17 0 53 7 0 0
"61" "10" "cor" 1999-05-24 0 60 7 0 0
"61" "10" "cor" 1999-05-31 0 67 7 0 0
"61" "10" "cor" 1999-06-07 0 74 7 0 0
"61" "10" "cor" 1999-06-13 0 80 6 0 0
"61" "10" "cor" 1999-06-20 0 87 7 0 0
"61" "10" "cor" 1999-06-27 0 94 7 0 0
"61" "10" "cor" 1999-07-05 0 102 8 0 0
"61" "10" "cor" 1999-07-11 0 108 6 0 0
"61" "10" "cor" 1999-07-18 0 115 7 0 0
"61" "10" "cor" 1999-07-25 0 122 7 0 0
"61" "10" "cor" 1999-08-01 0 129 7 0 0
"61" "10" "cor" 1999-08-08 0 136 7 0 0
"61" "10" "cor" 1999-08-15 0 143 7 0 0
"61" "10" "cor" 1999-08-22 0 150 7 0 0
"61" "10" "cor" 1999-08-30 0 158 8 0 0
"61" "10" "cor" 1999-09-05 0 164 6 0 0
"61" "10" "cor" 1999-09-15 0 174 10 0 0
"61" "10" "cor" 1999-09-19 0 178 4 0 0
"61" "10" "cor" 1999-09-28 0 187 9 0 0
"61" "10" "cor" 1999-10-03 0 192 5 0 0
"61" "10" "cor" 1999-10-12 0 201 9 0 0
"61" "10" "cor" 1999-10-19 0 208 7 0 0
"61" "10" "cor" 1999-10-26 0 215 7 0 0
"61" "10" "cor" 1999-10-31 0 220 5 0 0
"61" "10" "cor" 1999-11-07 0 227 7 0 0
"61" "10" "cor" 1999-11-14 0 234 7 0 0
"61" "10" "cor" 1999-11-21 0 241 7 0 0
"61" "10" "cor" 1999-11-28 0 248 7 0 0
"62" "10" "abz" 1999-03-25 5 0 NA NA NA
"62" "10" "abz" 1999-03-28 0 3 3 5 5
"62" "10" "abz" 1999-04-04 0 10 7 0 0
"62" "10" "abz" 1999-04-11 0 17 7 0 0
"62" "10" "abz" 1999-04-18 0 24 7 0 0
"62" "10" "abz" 1999-04-25 0 31 7 0 0
"62" "10" "abz" 1999-05-03 0 39 8 0 0
"62" "10" "abz" 1999-05-10 0 46 7 0 0
"62" "10" "abz" 1999-05-17 0 53 7 0 0
"62" "10" "abz" 1999-05-24 0 60 7 0 0
"62" "10" "abz" 1999-05-31 0 67 7 0 0
"62" "10" "abz" 1999-06-07 0 74 7 0 0
"62" "10" "abz" 1999-06-13 0 80 6 0 0
"62" "10" "abz" 1999-06-20 0 87 7 0 0
"62" "10" "abz" 1999-06-27 0 94 7 0 0
"62" "10" "abz" 1999-07-05 0 102 8 0 0
"62" "10" "abz" 1999-07-11 0 108 6 0 0
"62" "10" "abz" 1999-07-18 0 115 7 0 0
"62" "10" "abz" 1999-07-25 0 122 7 0 0
"62" "10" "abz" 1999-08-01 0 129 7 0 0
"62" "10" "abz" 1999-08-08 0 136 7 0 0
"62" "10" "abz" 1999-08-15 0 143 7 0 0
"62" "10" "abz" 1999-08-22 0 150 7 0 0
"62" "10" "abz" 1999-08-30 0 158 8 0 0
"62" "10" "abz" 1999-09-05 0 164 6 0 0
"62" "10" "abz" 1999-09-15 0 174 10 0 0
"62" "10" "abz" 1999-09-19 0 178 4 0 0
"62" "10" "abz" 1999-09-28 0 187 9 0 0
"62" "10" "abz" 1999-10-03 0 192 5 0 0
"62" "10" "abz" 1999-10-12 0 201 9 0 0
"62" "10" "abz" 1999-10-19 0 208 7 0 0
"62" "10" "abz" 1999-10-26 0 215 7 0 0
"62" "10" "abz" 1999-10-31 0 220 5 0 0
"62" "10" "abz" 1999-11-07 0 227 7 0 0
"62" "10" "abz" 1999-11-14 0 234 7 0 0
"62" "10" "abz" 1999-11-21 0 241 7 0 0
"62" "10" "abz" 1999-11-28 0 248 7 0 0
"63" "10" "cd" 1999-03-25 5 0 NA NA NA
"63" "10" "cd" 1999-03-28 0 3 3 5 5
"63" "10" "cd" 1999-04-04 0 10 7 0 0
"63" "10" "cd" 1999-04-11 0 17 7 0 0
"63" "10" "cd" 1999-04-18 0 24 7 0 0
"63" "10" "cd" 1999-04-25 0 31 7 0 0
"63" "10" "cd" 1999-05-03 0 39 8 0 0
"63" "10" "cd" 1999-05-10 0 46 7 0 0
"63" "10" "cd" 1999-05-17 0 53 7 0 0
"63" "10" "cd" 1999-05-24 0 60 7 0 0
"63" "10" "cd" 1999-05-31 0 67 7 0 0
"63" "10" "cd" 1999-06-07 0 74 7 0 0
"63" "10" "cd" 1999-06-13 0 80 6 0 0
"63" "10" "cd" 1999-06-20 0 87 7 0 0
"63" "10" "cd" 1999-06-27 0 94 7 0 0
"63" "10" "cd" 1999-07-05 0 102 8 0 0
"63" "10" "cd" 1999-07-11 0 108 6 0 0
"63" "10" "cd" 1999-07-18 0 115 7 0 0
"63" "10" "cd" 1999-07-25 0 122 7 0 0
"63" "10" "cd" 1999-08-01 0 129 7 0 0
"63" "10" "cd" 1999-08-08 0 136 7 0 0
"63" "10" "cd" 1999-08-15 0 143 7 0 0
"63" "10" "cd" 1999-08-22 0 150 7 0 0
"63" "10" "cd" 1999-08-30 0 158 8 0 0
"63" "10" "cd" 1999-09-05 0 164 6 0 0
"63" "10" "cd" 1999-09-15 0 174 10 0 0
"63" "10" "cd" 1999-09-19 0 178 4 0 0
"63" "10" "cd" 1999-09-28 0 187 9 0 0
"63" "10" "cd" 1999-10-03 0 192 5 0 0
"63" "10" "cd" 1999-10-12 0 201 9 0 0
"63" "10" "cd" 1999-10-19 0 208 7 0 0
"63" "10" "cd" 1999-10-26 0 215 7 0 0
"63" "10" "cd" 1999-10-31 0 220 5 0 0
"63" "10" "cd" 1999-11-07 0 227 7 0 0
"63" "10" "cd" 1999-11-14 0 234 7 0 0
"63" "10" "cd" 1999-11-21 0 241 7 0 0
"63" "10" "cd" 1999-11-28 0 248 7 0 0
"64" "10" "mmu" 1999-03-25 5 0 NA NA NA
"64" "10" "mmu" 1999-03-28 0 3 3 5 5
"64" "10" "mmu" 1999-04-04 0 10 7 0 0
"64" "10" "mmu" 1999-04-11 0 17 7 0 0
"64" "10" "mmu" 1999-04-18 0 24 7 0 0
"64" "10" "mmu" 1999-04-25 0 31 7 0 0
"64" "10" "mmu" 1999-05-03 0 39 8 0 0
"64" "10" "mmu" 1999-05-10 0 46 7 0 0
"64" "10" "mmu" 1999-05-17 0 53 7 0 0
"64" "10" "mmu" 1999-05-24 0 60 7 0 0
"64" "10" "mmu" 1999-05-31 0 67 7 0 0
"64" "10" "mmu" 1999-06-07 0 74 7 0 0
"64" "10" "mmu" 1999-06-13 0 80 6 0 0
"64" "10" "mmu" 1999-06-20 0 87 7 0 0
"64" "10" "mmu" 1999-06-27 0 94 7 0 0
"64" "10" "mmu" 1999-07-05 0 102 8 0 0
"64" "10" "mmu" 1999-07-11 0 108 6 0 0
"64" "10" "mmu" 1999-07-18 0 115 7 0 0
"64" "10" "mmu" 1999-07-25 0 122 7 0 0
"64" "10" "mmu" 1999-08-01 0 129 7 0 0
"64" "10" "mmu" 1999-08-08 0 136 7 0 0
"64" "10" "mmu" 1999-08-15 0 143 7 0 0
"64" "10" "mmu" 1999-08-22 0 150 7 0 0
"64" "10" "mmu" 1999-08-30 0 158 8 0 0
"64" "10" "mmu" 1999-09-05 0 164 6 0 0
"64" "10" "mmu" 1999-09-15 0 174 10 0 0
"64" "10" "mmu" 1999-09-19 0 178 4 0 0
"64" "10" "mmu" 1999-09-28 0 187 9 0 0
"64" "10" "mmu" 1999-10-03 0 192 5 0 0
"64" "10" "mmu" 1999-10-12 0 201 9 0 0
"64" "10" "mmu" 1999-10-19 0 208 7 0 0
"64" "10" "mmu" 1999-10-26 0 215 7 0 0
"64" "10" "mmu" 1999-10-31 0 220 5 0 0
"64" "10" "mmu" 1999-11-07 0 227 7 0 0
"64" "10" "mmu" 1999-11-14 0 234 7 0 0
"64" "10" "mmu" 1999-11-21 0 241 7 0 0
"64" "10" "mmu" 1999-11-28 0 248 7 0 0
"65" "10" "psd" 1999-03-25 5 0 NA NA NA
"65" "10" "psd" 1999-03-28 5 3 3 0 5
"65" "10" "psd" 1999-04-04 5 10 7 0 5
"65" "10" "psd" 1999-04-11 5 17 7 0 5
"65" "10" "psd" 1999-04-18 5 24 7 0 5
"65" "10" "psd" 1999-04-25 5 31 7 0 5
"65" "10" "psd" 1999-05-03 5 39 8 0 5
"65" "10" "psd" 1999-05-10 5 46 7 0 5
"65" "10" "psd" 1999-05-17 5 53 7 0 5
"65" "10" "psd" 1999-05-24 5 60 7 0 5
"65" "10" "psd" 1999-05-31 5 67 7 0 5
"65" "10" "psd" 1999-06-07 5 74 7 0 5
"65" "10" "psd" 1999-06-13 5 80 6 0 5
"65" "10" "psd" 1999-06-20 5 87 7 0 5
"65" "10" "psd" 1999-06-27 5 94 7 0 5
"65" "10" "psd" 1999-07-05 5 102 8 0 5
"65" "10" "psd" 1999-07-11 5 108 6 0 5
"65" "10" "psd" 1999-07-18 5 115 7 0 5
"65" "10" "psd" 1999-07-25 5 122 7 0 5
"65" "10" "psd" 1999-08-01 5 129 7 0 5
"65" "10" "psd" 1999-08-08 5 136 7 0 5
"65" "10" "psd" 1999-08-15 5 143 7 0 5
"65" "10" "psd" 1999-08-22 5 150 7 0 5
"65" "10" "psd" 1999-08-30 5 158 8 0 5
"65" "10" "psd" 1999-09-05 5 164 6 0 5
"65" "10" "psd" 1999-09-15 5 174 10 0 5
"65" "10" "psd" 1999-09-19 5 178 4 0 5
"65" "10" "psd" 1999-09-28 5 187 9 0 5
"65" "10" "psd" 1999-10-03 5 192 5 0 5
"65" "10" "psd" 1999-10-12 5 201 9 0 5
"65" "10" "psd" 1999-10-19 5 208 7 0 5
"65" "10" "psd" 1999-10-26 5 215 7 0 5
"65" "10" "psd" 1999-10-31 5 220 5 0 5
"65" "10" "psd" 1999-11-07 5 227 7 0 5
"65" "10" "psd" 1999-11-14 5 234 7 0 5
"65" "10" "psd" 1999-11-21 5 241 7 0 5
"65" "10" "psd" 1999-11-28 5 248 7 0 5
"66" "10" "uva" 1999-03-25 5 0 NA NA NA
"66" "10" "uva" 1999-03-28 5 3 3 0 5
"66" "10" "uva" 1999-04-04 4 10 7 1 5
"66" "10" "uva" 1999-04-11 3 17 7 1 4
"66" "10" "uva" 1999-04-18 3 24 7 0 3
"66" "10" "uva" 1999-04-25 3 31 7 0 3
"66" "10" "uva" 1999-05-03 3 39 8 0 3
"66" "10" "uva" 1999-05-10 2 46 7 1 3
"66" "10" "uva" 1999-05-17 2 53 7 0 2
"66" "10" "uva" 1999-05-24 2 60 7 0 2
"66" "10" "uva" 1999-05-31 2 67 7 0 2
"66" "10" "uva" 1999-06-07 2 74 7 0 2
"66" "10" "uva" 1999-06-13 2 80 6 0 2
"66" "10" "uva" 1999-06-20 2 87 7 0 2
"66" "10" "uva" 1999-06-27 2 94 7 0 2
"66" "10" "uva" 1999-07-05 2 102 8 0 2
"66" "10" "uva" 1999-07-11 2 108 6 0 2
"66" "10" "uva" 1999-07-18 2 115 7 0 2
"66" "10" "uva" 1999-07-25 2 122 7 0 2
"66" "10" "uva" 1999-08-01 2 129 7 0 2
"66" "10" "uva" 1999-08-08 2 136 7 0 2
"66" "10" "uva" 1999-08-15 2 143 7 0 2
"66" "10" "uva" 1999-08-22 2 150 7 0 2
"66" "10" "uva" 1999-08-30 2 158 8 0 2
"66" "10" "uva" 1999-09-05 2 164 6 0 2
"66" "10" "uva" 1999-09-15 2 174 10 0 2
"66" "10" "uva" 1999-09-19 2 178 4 0 2
"66" "10" "uva" 1999-09-28 2 187 9 0 2
"66" "10" "uva" 1999-10-03 2 192 5 0 2
"66" "10" "uva" 1999-10-12 2 201 9 0 2
"66" "10" "uva" 1999-10-19 2 208 7 0 2
"66" "10" "uva" 1999-10-26 2 215 7 0 2
"66" "10" "uva" 1999-10-31 2 220 5 0 2
"66" "10" "uva" 1999-11-07 2 227 7 0 2
"66" "10" "uva" 1999-11-14 2 234 7 0 2
"66" "10" "uva" 1999-11-21 2 241 7 0 2
"66" "10" "uva" 1999-11-28 2 248 7 0 2
"67" "10" "pol" 1999-03-25 0 0 NA NA NA
"67" "10" "pol" 1999-03-28 0 3 3 0 0
"67" "10" "pol" 1999-04-04 0 10 7 0 0
"67" "10" "pol" 1999-04-11 0 17 7 0 0
"67" "10" "pol" 1999-04-18 0 24 7 0 0
"67" "10" "pol" 1999-04-25 0 31 7 0 0
"67" "10" "pol" 1999-05-03 0 39 8 0 0
"67" "10" "pol" 1999-05-10 0 46 7 0 0
"67" "10" "pol" 1999-05-17 0 53 7 0 0
"67" "10" "pol" 1999-05-24 0 60 7 0 0
"67" "10" "pol" 1999-05-31 0 67 7 0 0
"67" "10" "pol" 1999-06-07 0 74 7 0 0
"67" "10" "pol" 1999-06-13 0 80 6 0 0
"67" "10" "pol" 1999-06-20 0 87 7 0 0
"67" "10" "pol" 1999-06-27 0 94 7 0 0
"67" "10" "pol" 1999-07-05 0 102 8 0 0
"67" "10" "pol" 1999-07-11 0 108 6 0 0
"67" "10" "pol" 1999-07-18 0 115 7 0 0
"67" "10" "pol" 1999-07-25 0 122 7 0 0
"67" "10" "pol" 1999-08-01 0 129 7 0 0
"67" "10" "pol" 1999-08-08 0 136 7 0 0
"67" "10" "pol" 1999-08-15 0 143 7 0 0
"67" "10" "pol" 1999-08-22 0 150 7 0 0
"67" "10" "pol" 1999-08-30 0 158 8 0 0
"67" "10" "pol" 1999-09-05 0 164 6 0 0
"67" "10" "pol" 1999-09-15 0 174 10 0 0
"67" "10" "pol" 1999-09-19 0 178 4 0 0
"67" "10" "pol" 1999-09-28 0 187 9 0 0
"67" "10" "pol" 1999-10-03 0 192 5 0 0
"67" "10" "pol" 1999-10-12 0 201 9 0 0
"67" "10" "pol" 1999-10-19 0 208 7 0 0
"67" "10" "pol" 1999-10-26 0 215 7 0 0
"67" "10" "pol" 1999-10-31 0 220 5 0 0
"67" "10" "pol" 1999-11-07 0 227 7 0 0
"67" "10" "pol" 1999-11-14 0 234 7 0 0
"67" "10" "pol" 1999-11-21 0 241 7 0 0
"67" "10" "pol" 1999-11-28 0 248 7 0 0
"68" "10" "dio" 1999-03-25 5 0 NA NA NA
"68" "10" "dio" 1999-03-28 5 3 3 0 5
"68" "10" "dio" 1999-04-04 0 10 7 5 5
"68" "10" "dio" 1999-04-11 0 17 7 0 0
"68" "10" "dio" 1999-04-18 0 24 7 0 0
"68" "10" "dio" 1999-04-25 0 31 7 0 0
"68" "10" "dio" 1999-05-03 0 39 8 0 0
"68" "10" "dio" 1999-05-10 0 46 7 0 0
"68" "10" "dio" 1999-05-17 0 53 7 0 0
"68" "10" "dio" 1999-05-24 0 60 7 0 0
"68" "10" "dio" 1999-05-31 0 67 7 0 0
"68" "10" "dio" 1999-06-07 0 74 7 0 0
"68" "10" "dio" 1999-06-13 0 80 6 0 0
"68" "10" "dio" 1999-06-20 0 87 7 0 0
"68" "10" "dio" 1999-06-27 0 94 7 0 0
"68" "10" "dio" 1999-07-05 0 102 8 0 0
"68" "10" "dio" 1999-07-11 0 108 6 0 0
"68" "10" "dio" 1999-07-18 0 115 7 0 0
"68" "10" "dio" 1999-07-25 0 122 7 0 0
"68" "10" "dio" 1999-08-01 0 129 7 0 0
"68" "10" "dio" 1999-08-08 0 136 7 0 0
"68" "10" "dio" 1999-08-15 0 143 7 0 0
"68" "10" "dio" 1999-08-22 0 150 7 0 0
"68" "10" "dio" 1999-08-30 0 158 8 0 0
"68" "10" "dio" 1999-09-05 0 164 6 0 0
"68" "10" "dio" 1999-09-15 0 174 10 0 0
"68" "10" "dio" 1999-09-19 0 178 4 0 0
"68" "10" "dio" 1999-09-28 0 187 9 0 0
"68" "10" "dio" 1999-10-03 0 192 5 0 0
"68" "10" "dio" 1999-10-12 0 201 9 0 0
"68" "10" "dio" 1999-10-19 0 208 7 0 0
"68" "10" "dio" 1999-10-26 0 215 7 0 0
"68" "10" "dio" 1999-10-31 0 220 5 0 0
"68" "10" "dio" 1999-11-07 0 227 7 0 0
"68" "10" "dio" 1999-11-14 0 234 7 0 0
"68" "10" "dio" 1999-11-21 0 241 7 0 0
"68" "10" "dio" 1999-11-28 0 248 7 0 0
"69" "10" "cor" 1999-03-25 5 0 NA NA NA
"69" "10" "cor" 1999-03-28 5 3 3 0 5
"69" "10" "cor" 1999-04-04 2 10 7 3 5
"69" "10" "cor" 1999-04-11 0 17 7 2 2
